# relic_survival_map.py, alphaD=0.5, direct detection only (best2026)
# every row has Omega h^2 = 0.1204 by construction; dd_covered=0 means no experiment reaches that mchi
# the _cenuns columns fold in the PandaX-4T S2 CEvNS recast; the allowed set is alphaD independent
R,MAp,eps,eps_ddlimit,ratio,dd_covered,allowed,eps_ddlimit_cenuns,ratio_cenuns,dd_covered_cenuns,allowed_cenuns
5.9238461538e-01,1.0818593045e-01,1.1021581359e-04,1.2466197606e-05,8.8411733130e+00,1,0,1.2466197606e-05,8.8411733130e+00,1,0
5.9238461538e-01,1.1482198597e-01,1.1728953692e-04,1.2958486296e-05,9.0511757497e+00,1,0,1.2958486296e-05,9.0511757497e+00,1,0
5.9238461538e-01,1.2186509287e-01,1.2481725646e-04,1.3516613865e-05,9.2343583760e+00,1,0,1.3516613865e-05,9.2343583760e+00,1,0
5.9238461538e-01,1.2934021943e-01,1.3282810999e-04,1.4135214182e-05,9.3969647916e+00,1,0,1.4135214182e-05,9.3969647916e+00,1,0
5.9238461538e-01,1.3727386545e-01,1.4135310536e-04,1.5085464258e-05,9.3701528135e+00,1,0,1.5085464258e-05,9.3701528135e+00,1,0
5.9238461538e-01,1.4569415623e-01,1.5042524053e-04,1.6099949770e-05,9.3432117915e+00,1,0,1.6099949770e-05,9.3432117915e+00,1,0
5.9238461538e-01,1.5463094224e-01,1.6007963130e-04,1.7432141661e-05,9.1830157426e+00,1,0,1.7432141661e-05,9.1830157426e+00,1,0
5.9238461538e-01,1.6411590496e-01,1.7035364721e-04,1.9023447062e-05,8.9549305476e+00,1,0,1.9023447062e-05,8.9549305476e+00,1,0
5.9238461538e-01,1.7418266921e-01,1.6894058239e-04,2.0851594778e-05,8.1020461115e+00,1,0,2.0851594778e-05,8.1020461115e+00,1,0
5.9238461538e-01,1.8486692231e-01,1.5810985245e-04,2.3024369387e-05,6.8670654901e+00,1,0,2.3024369387e-05,6.8670654901e+00,1,0
5.9238461538e-01,1.9620654064e-01,1.6067886577e-04,2.5423967768e-05,6.3199759865e+00,1,0,2.5423967768e-05,6.3199759865e+00,1,0
5.9238461538e-01,2.0824172388e-01,1.6621755390e-04,2.8131885547e-05,5.9085109537e+00,1,0,2.8131885547e-05,5.9085109537e+00,1,0
5.9238461538e-01,2.2101513753e-01,1.7371305373e-04,3.1323493237e-05,5.5457752562e+00,1,0,3.1323493237e-05,5.5457752562e+00,1,0
5.9238461538e-01,2.3457206418e-01,1.8154655949e-04,3.4877672782e-05,5.2052371907e+00,1,0,3.4877672782e-05,5.2052371907e+00,1,0
5.9238461538e-01,2.4896056400e-01,1.9156372740e-04,3.8835636621e-05,4.9326789533e+00,1,0,3.8835636621e-05,4.9326789533e+00,1,0
5.9238461538e-01,2.6423164516e-01,2.0213361112e-04,4.2974172613e-05,4.7036068137e+00,1,0,4.2974172613e-05,4.7036068137e+00,1,0
5.9238461538e-01,2.8043944464e-01,2.1132545758e-04,4.2816724382e-05,4.9355820800e+00,1,0,4.2816724382e-05,4.9355820800e+00,1,0
5.9238461538e-01,2.9764142013e-01,2.2093529511e-04,4.2730337281e-05,5.1704552120e+00,1,0,4.2730337281e-05,5.1704552120e+00,1,0
5.9238461538e-01,3.1589855375e-01,2.3314581480e-04,4.2722794608e-05,5.4571761266e+00,1,0,4.2722794608e-05,5.4571761266e+00,1,0
5.9238461538e-01,3.3527556823e-01,2.4418593535e-04,4.2736246014e-05,5.7137900054e+00,1,0,4.2736246014e-05,5.7137900054e+00,1,0
5.9238461538e-01,3.5584115634e-01,2.5574883715e-04,4.2771552051e-05,5.9794144680e+00,1,0,4.2771552051e-05,5.9794144680e+00,1,0
5.9238461538e-01,3.7766822442e-01,2.6785927540e-04,4.2649198981e-05,6.2805230062e+00,1,0,4.2649198981e-05,6.2805230062e+00,1,0
5.9238461538e-01,4.0083415084e-01,2.7754476783e-04,4.2368183291e-05,6.5507828343e+00,1,0,4.2368183291e-05,6.5507828343e+00,1,0
5.9238461538e-01,4.2542106032e-01,2.8758047685e-04,4.2213134736e-05,6.8125828287e+00,1,0,4.2213134736e-05,6.8125828287e+00,1,0
5.9238461538e-01,4.5151611504e-01,2.9251421760e-04,4.2158022325e-05,6.9385184946e+00,1,0,4.2158022325e-05,6.9385184946e+00,1,0
5.9238461538e-01,4.7921182366e-01,2.9430218118e-04,4.2204973082e-05,6.9731635798e+00,1,0,4.2204973082e-05,6.9731635798e+00,1,0
5.9238461538e-01,5.0860636927e-01,2.8537351031e-04,4.2344620396e-05,6.7393096843e+00,1,0,4.2344620396e-05,6.7393096843e+00,1,0
5.9238461538e-01,5.3980395744e-01,2.6555325815e-04,4.2644975921e-05,6.2270701863e+00,1,0,4.2644975921e-05,6.2270701863e+00,1,0
5.9238461538e-01,5.7291518563e-01,2.3545780475e-04,4.2955722424e-05,5.4814071668e+00,1,0,4.2955722424e-05,5.4814071668e+00,1,0
5.9238461538e-01,6.0805743530e-01,2.0877310339e-04,4.3180892455e-05,4.8348492010e+00,1,0,4.3180892455e-05,4.8348492010e+00,1,0
5.9238461538e-01,6.4535528801e-01,2.0289008416e-04,4.3456286138e-05,4.6688316511e+00,1,0,4.3456286138e-05,4.6688316511e+00,1,0
5.9238461538e-01,6.8494096706e-01,3.1023563334e-04,4.4029496525e-05,7.0460863245e+00,1,0,4.4029496525e-05,7.0460863245e+00,1,0
5.9238461538e-01,7.2695480624e-01,3.9419603482e-04,4.4643597660e-05,8.8298447141e+00,1,0,4.4643597660e-05,8.8298447141e+00,1,0
5.9238461538e-01,7.7154574735e-01,4.5289835702e-04,4.4681077500e-05,1.0136245193e+01,1,0,4.4681077500e-05,1.0136245193e+01,1,0
5.9238461538e-01,8.1887186816e-01,3.7769193712e-04,4.4101267494e-05,8.5641968720e+00,1,0,4.4101267494e-05,8.5641968720e+00,1,0
5.9238461538e-01,8.6910094284e-01,5.2423454550e-04,4.4879742359e-05,1.1680872437e+01,1,0,4.4879742359e-05,1.1680872437e+01,1,0
5.9238461538e-01,9.2241103671e-01,5.8693268617e-04,4.6303508903e-05,1.2675771234e+01,1,0,4.6303508903e-05,1.2675771234e+01,1,0
5.9238461538e-01,9.7899113751e-01,6.1783284769e-04,2.8287552917e-05,2.1841155702e+01,1,0,2.8287552917e-05,2.1841155702e+01,1,0
5.9238461538e-01,1.0390418254e+00,6.3687848124e-04,2.7013228654e-05,2.3576540569e+01,1,0,2.7013228654e-05,2.3576540569e+01,1,0
5.9238461538e-01,1.1027759839e+00,6.4766773817e-04,2.6467600335e-05,2.4470209991e+01,1,0,2.6467600335e-05,2.4470209991e+01,1,0
5.9238461538e-01,1.1704195547e+00,6.4807754373e-04,2.5981459754e-05,2.4943846492e+01,1,0,2.5981459754e-05,2.4943846492e+01,1,0
5.9238461538e-01,1.2422123388e+00,6.5559366559e-04,2.6072928913e-05,2.5144611401e+01,1,0,2.6072928913e-05,2.5144611401e+01,1,0
5.9238461538e-01,1.3184088462e+00,6.7393620691e-04,2.6274024766e-05,2.5650284375e+01,1,0,2.6274024766e-05,2.5650284375e+01,1,0
5.9238461538e-01,1.3992791984e+00,7.1341595557e-04,2.6119139552e-05,2.7313914922e+01,1,0,2.6119139552e-05,2.7313914922e+01,1,0
5.9238461538e-01,1.4851100861e+00,7.7893908584e-04,2.6216453749e-05,2.9711840254e+01,1,0,2.6216453749e-05,2.9711840254e+01,1,0
5.9238461538e-01,1.5762057853e+00,8.3323808571e-04,2.6337519626e-05,3.1636923201e+01,1,0,2.6337519626e-05,3.1636923201e+01,1,0
5.9238461538e-01,1.6728892362e+00,8.6732136988e-04,2.6499115095e-05,3.2730201245e+01,1,0,2.6499115095e-05,3.2730201245e+01,1,0
5.9238461538e-01,1.7755031880e+00,9.1240869370e-04,2.6654405566e-05,3.4231065158e+01,1,0,2.6654405566e-05,3.4231065158e+01,1,0
5.9238461538e-01,1.8844114137e+00,9.7423770309e-04,2.6874290778e-05,3.6251661900e+01,1,0,2.6874290778e-05,3.6251661900e+01,1,0
5.9238461538e-01,2.0000000000e+00,1.0212077373e-03,2.7153768508e-05,3.7608324496e+01,1,0,2.7153768508e-05,3.7608324496e+01,1,0
5.9492307692e-01,1.0000000000e-02,9.5523425879e-06,3.0085417316e-06,3.1750739860e+00,1,0,3.0085417316e-06,3.1750739860e+00,1,0
5.9492307692e-01,1.0613393580e-02,1.0141745577e-05,3.1982916774e-06,3.1709883274e+00,1,0,3.1982916774e-06,3.1709883274e+00,1,0
5.9492307692e-01,1.1264412328e-02,1.0767516177e-05,3.3994453482e-06,3.1674332350e+00,1,0,3.3994453482e-06,3.1674332350e+00,1,0
5.9492307692e-01,1.1955364149e-02,1.1431898359e-05,3.6321175416e-06,3.1474472475e+00,1,0,3.6321175416e-06,3.1474472475e+00,1,0
5.9492307692e-01,1.2688698510e-02,1.2137274553e-05,3.9193999241e-06,3.0967175557e+00,1,0,3.9193999241e-06,3.0967175557e+00,1,0
5.9492307692e-01,1.3467015131e-02,1.2886174190e-05,4.2616180724e-06,3.0237750006e+00,1,0,4.2616180724e-06,3.0237750006e+00,1,0
5.9492307692e-01,1.4293073193e-02,1.3681282773e-05,4.6366410333e-06,2.9506883699e+00,1,0,4.6366410333e-06,2.9506883699e+00,1,0
5.9492307692e-01,1.5169801127e-02,1.4525451507e-05,5.0602143381e-06,2.8705209970e+00,1,0,5.0602143381e-06,2.8705209970e+00,1,0
5.9492307692e-01,1.6100306989e-02,1.5421707525e-05,5.5876817302e-06,2.7599473752e+00,1,0,5.5876817302e-06,2.7599473752e+00,1,0
5.9492307692e-01,1.7087889483e-02,1.6373264739e-05,6.1755870685e-06,2.6512887856e+00,1,0,6.1755870685e-06,2.6512887856e+00,1,0
5.9492307692e-01,1.8136049653e-02,1.7383535370e-05,6.8349149166e-06,2.5433433455e+00,1,0,6.8349149166e-06,2.5433433455e+00,1,0
5.9492307692e-01,1.9248503296e-02,1.8588933474e-05,7.5716394923e-06,2.4550737648e+00,1,0,7.5716394923e-06,2.4550737648e+00,1,0
5.9492307692e-01,2.0429194130e-02,1.9877915530e-05,8.4001650463e-06,2.3663720202e+00,1,0,8.4001650463e-06,2.3663720202e+00,1,0
5.9492307692e-01,2.1682307783e-02,2.1029817501e-05,9.3574173470e-06,2.2473954854e+00,1,0,9.3574173470e-06,2.2473954854e+00,1,0
5.9492307692e-01,2.3012286622e-02,2.2248470843e-05,1.0448653230e-05,2.1293146929e+00,1,0,1.0448653230e-05,2.1293146929e+00,1,0
5.9492307692e-01,2.4423845509e-02,2.3790172084e-05,1.1663423784e-05,2.0397245718e+00,1,0,1.1663423784e-05,2.0397245718e+00,1,0
5.9492307692e-01,2.5921988513e-02,2.5438705059e-05,1.3088182084e-05,1.9436392996e+00,1,0,1.3088182084e-05,1.9436392996e+00,1,0
5.9492307692e-01,2.7512026646e-02,2.6916506877e-05,1.4715740013e-05,1.8290963862e+00,1,0,1.4715740013e-05,1.8290963862e+00,1,0
5.9492307692e-01,2.9199596698e-02,2.8644824939e-05,1.6547412096e-05,1.7310758186e+00,1,0,1.6547412096e-05,1.7310758186e+00,1,0
5.9492307692e-01,3.0990681213e-02,3.0484118891e-05,1.8626674592e-05,1.6365840688e+00,1,0,1.8626674592e-05,1.6365840688e+00,1,0
5.9492307692e-01,3.2891629703e-02,3.2441514534e-05,2.1049351461e-05,1.5412120699e+00,1,0,2.1049351461e-05,1.5412120699e+00,1,0
5.9492307692e-01,3.4909181152e-02,3.4524595217e-05,2.3914226212e-05,1.4436843956e+00,1,0,2.3914226212e-05,1.4436843956e+00,1,0
5.9492307692e-01,3.7050487912e-02,3.6741431218e-05,2.7242939084e-05,1.3486588618e+00,1,0,2.3153243113e-05,1.5868805523e+00,1,0
5.9492307692e-01,3.9323141054e-02,3.9100611014e-05,3.0869696153e-05,1.2666341392e+00,1,0,1.9919090378e-05,1.9629717157e+00,1,0
5.9492307692e-01,4.1735197281e-02,4.1611274546e-05,3.4932105958e-05,1.1912042920e+00,1,0,1.7879739601e-05,2.3272863853e+00,1,0
5.9492307692e-01,4.4295207488e-02,4.4283148638e-05,3.6410880480e-05,1.2162064760e+00,1,0,1.5738570736e-05,2.8136702741e+00,1,0
5.9492307692e-01,4.7012247078e-02,4.7126584674e-05,3.6246600510e-05,1.3001656434e+00,1,0,1.4512597415e-05,3.2472880854e+00,1,0
5.9492307692e-01,4.9895948132e-02,5.0152598705e-05,3.6222789850e-05,1.3845592488e+00,1,0,1.3622103911e-05,3.6817072482e+00,1,0
5.9492307692e-01,5.2956533557e-02,5.3372914126e-05,3.7825834637e-05,1.4110174868e+00,1,0,1.3044469051e-05,4.0916126151e+00,1,0
5.9492307692e-01,5.6204853327e-02,5.6800007096e-05,3.9279061804e-05,1.4460632329e+00,1,0,1.2712613080e-05,4.4680040790e+00,1,0
5.9492307692e-01,5.9652422947e-02,6.0447154871e-05,4.0706793151e-05,1.4849402321e+00,1,0,1.2693424043e-05,4.7620842623e+00,1,0
5.9492307692e-01,6.3311464273e-02,6.4328487245e-05,4.2187315455e-05,1.5248300716e+00,1,0,1.2859179474e-05,5.0025343668e+00,1,0
5.9492307692e-01,6.7194948846e-02,6.8459041291e-05,4.4006607911e-05,1.5556536743e+00,1,0,1.3196128807e-05,5.1878124480e+00,1,0
5.9492307692e-01,7.1316643869e-02,7.2854819617e-05,1.2439821852e-05,5.8565806232e+00,1,0,1.2439821852e-05,5.8565806232e+00,1,0
5.9492307692e-01,7.5691161018e-02,7.7532852365e-05,1.1922462178e-05,6.5030906543e+00,1,0,1.1922462178e-05,6.5030906543e+00,1,0
5.9492307692e-01,8.0334008241e-02,8.2511263187e-05,1.1389671234e-05,7.2443937573e+00,1,0,1.1389671234e-05,7.2443937573e+00,1,0
5.9492307692e-01,8.5261644732e-02,8.7809339460e-05,1.1388931320e-05,7.7100596178e+00,1,0,1.1388931320e-05,7.7100596178e+00,1,0
5.9492307692e-01,9.0491539282e-02,9.3447607013e-05,1.1833624931e-05,7.8967862815e+00,1,0,1.1833624931e-05,7.8967862815e+00,1,0
5.9492307692e-01,9.6042232206e-02,9.9447909644e-05,1.1684697196e-05,8.5109530850e+00,1,0,1.1684697196e-05,8.5109530850e+00,1,0
5.9492307692e-01,1.0193340107e-01,1.0583349375e-04,1.1928259775e-05,8.8725007455e+00,1,0,1.1928259775e-05,8.8725007455e+00,1,0
5.9492307692e-01,1.0818593045e-01,1.1262909838e-04,1.2394111957e-05,9.0873068411e+00,1,0,1.2394111957e-05,9.0873068411e+00,1,0
5.9492307692e-01,1.1482198597e-01,1.1986105109e-04,1.2887101037e-05,9.3008544551e+00,1,0,1.2887101037e-05,9.3008544551e+00,1,0
5.9492307692e-01,1.2186509287e-01,1.2755736995e-04,1.3442178556e-05,9.4893375666e+00,1,0,1.3442178556e-05,9.4893375666e+00,1,0
5.9492307692e-01,1.2934021943e-01,1.3574787206e-04,1.4080482885e-05,9.6408534546e+00,1,0,1.4080482885e-05,9.6408534546e+00,1,0
5.9492307692e-01,1.3727386545e-01,1.4446428910e-04,1.5027078008e-05,9.6135981344e+00,1,0,1.5027078008e-05,9.6135981344e+00,1,0
5.9492307692e-01,1.4569415623e-01,1.5374039024e-04,1.6037661643e-05,9.5862098642e+00,1,0,1.6037661643e-05,9.5862098642e+00,1,0
5.9492307692e-01,1.5463094224e-01,1.6361211299e-04,1.7392475539e-05,9.4070629924e+00,1,0,1.7392475539e-05,9.4070629924e+00,1,0
5.9492307692e-01,1.6411590496e-01,1.7411770241e-04,1.8980185820e-05,9.1736563627e+00,1,0,1.8980185820e-05,9.1736563627e+00,1,0
5.9492307692e-01,1.7418266921e-01,1.7064240580e-04,2.0821739074e-05,8.1953964169e+00,1,0,2.0821739074e-05,8.1953964169e+00,1,0
5.9492307692e-01,1.8486692231e-01,1.6078806955e-04,2.2991430474e-05,6.9933912866e+00,1,0,2.2991430474e-05,6.9933912866e+00,1,0
5.9492307692e-01,1.9620654064e-01,1.6372539198e-04,2.5387624914e-05,6.4490235906e+00,1,0,2.5387624914e-05,6.4490235906e+00,1,0
5.9492307692e-01,2.0824172388e-01,1.6953770653e-04,2.8108445433e-05,6.0315575591e+00,1,0,2.8108445433e-05,6.0315575591e+00,1,0
5.9492307692e-01,2.2101513753e-01,1.7727411830e-04,3.1297425521e-05,5.6641757381e+00,1,0,3.1297425521e-05,5.6641757381e+00,1,0
5.9492307692e-01,2.3457206418e-01,1.8536356108e-04,3.4848680531e-05,5.3190984064e+00,1,0,3.4848680531e-05,5.3190984064e+00,1,0
5.9492307692e-01,2.4896056400e-01,1.9545166304e-04,3.8803389232e-05,5.0369740096e+00,1,0,3.8803389232e-05,5.0369740096e+00,1,0
5.9492307692e-01,2.6423164516e-01,2.0608879309e-04,4.2596366365e-05,4.8381777761e+00,1,0,4.2596366365e-05,4.8381777761e+00,1,0
5.9492307692e-01,2.8043944464e-01,2.1568527250e-04,4.2441656511e-05,5.0819239923e+00,1,0,4.2441656511e-05,5.0819239923e+00,1,0
5.9492307692e-01,2.9764142013e-01,2.2572860986e-04,4.2365251924e-05,5.3281545514e+00,1,0,4.2365251924e-05,5.3281545514e+00,1,0
5.9492307692e-01,3.1589855375e-01,2.3792956692e-04,4.2359241089e-05,5.6169459322e+00,1,0,4.2359241089e-05,5.6169459322e+00,1,0
5.9492307692e-01,3.3527556823e-01,2.4919048728e-04,4.2374105372e-05,5.8807256247e+00,1,0,4.2374105372e-05,5.8807256247e+00,1,0
5.9492307692e-01,3.5584115634e-01,2.6098437346e-04,4.2410701191e-05,6.1537387059e+00,1,0,4.2410701191e-05,6.1537387059e+00,1,0
5.9492307692e-01,3.7766822442e-01,2.7333645010e-04,4.2265157368e-05,6.4671816483e+00,1,0,4.2265157368e-05,6.4671816483e+00,1,0
5.9492307692e-01,4.0083415084e-01,2.8306981989e-04,4.1988366442e-05,6.7416249757e+00,1,0,4.1988366442e-05,6.7416249757e+00,1,0
5.9492307692e-01,4.2542106032e-01,2.9314978996e-04,4.1848160528e-05,7.0050818545e+00,1,0,4.1848160528e-05,7.0050818545e+00,1,0
5.9492307692e-01,4.5151611504e-01,2.9780358194e-04,4.1801503327e-05,7.1242313851e+00,1,0,4.1801503327e-05,7.1242313851e+00,1,0
5.9492307692e-01,4.7921182366e-01,2.9904810038e-04,4.1849928557e-05,7.1457254695e+00,1,0,4.1849928557e-05,7.1457254695e+00,1,0
5.9492307692e-01,5.0860636927e-01,2.8920103601e-04,4.2004430066e-05,6.8850127369e+00,1,0,4.2004430066e-05,6.8850127369e+00,1,0
5.9492307692e-01,5.3980395744e-01,2.6810727529e-04,4.2304386160e-05,6.3375763041e+00,1,0,4.2304386160e-05,6.3375763041e+00,1,0
5.9492307692e-01,5.7291518563e-01,2.3715936182e-04,4.2604936404e-05,5.5664761371e+00,1,0,4.2604936404e-05,5.5664761371e+00,1,0
5.9492307692e-01,6.0805743530e-01,2.1129184017e-04,4.2830425970e-05,4.9332182761e+00,1,0,4.2830425970e-05,4.9332182761e+00,1,0
5.9492307692e-01,6.4535528801e-01,2.0893014839e-04,4.3125748920e-05,4.8446729303e+00,1,0,4.3125748920e-05,4.8446729303e+00,1,0
5.9492307692e-01,6.8494096706e-01,3.2197164206e-04,4.3696917598e-05,7.3682918557e+00,1,0,4.3696917598e-05,7.3682918557e+00,1,0
5.9492307692e-01,7.2695480624e-01,4.0670752866e-04,4.4308786758e-05,9.1789362431e+00,1,0,4.4308786758e-05,9.1789362431e+00,1,0
5.9492307692e-01,7.7154574735e-01,4.6157853118e-04,4.4257891613e-05,1.0429293271e+01,1,0,4.4257891613e-05,1.0429293271e+01,1,0
5.9492307692e-01,8.1887186816e-01,3.7163190125e-04,4.3686048960e-05,8.5068782850e+00,1,0,4.3686048960e-05,8.5068782850e+00,1,0
5.9492307692e-01,8.6910094284e-01,5.4444999786e-04,4.4596285978e-05,1.2208415699e+01,1,0,4.4596285978e-05,1.2208415699e+01,1,0
5.9492307692e-01,9.2241103671e-01,5.9922436867e-04,4.6013763947e-05,1.3022720101e+01,1,0,4.6013763947e-05,1.3022720101e+01,1,0
5.9492307692e-01,9.7899113751e-01,6.3037106237e-04,2.7807287492e-05,2.2669275547e+01,1,0,2.7807287492e-05,2.2669275547e+01,1,0
5.9492307692e-01,1.0390418254e+00,6.4886674099e-04,2.6736240248e-05,2.4269184259e+01,1,0,2.6736240248e-05,2.4269184259e+01,1,0
5.9492307692e-01,1.1027759839e+00,6.5917631615e-04,2.6206450090e-05,2.5153208996e+01,1,0,2.6206450090e-05,2.5153208996e+01,1,0
5.9492307692e-01,1.1704195547e+00,6.5910529464e-04,2.5726828076e-05,2.5619376500e+01,1,0,2.5726828076e-05,2.5619376500e+01,1,0
5.9492307692e-01,1.2422123388e+00,6.6807946772e-04,2.5881718549e-05,2.5812793940e+01,1,0,2.5881718549e-05,2.5812793940e+01,1,0
5.9492307692e-01,1.3184088462e+00,6.8709485603e-04,2.6035141404e-05,2.6391055281e+01,1,0,2.6035141404e-05,2.6391055281e+01,1,0
5.9492307692e-01,1.3992791984e+00,7.3059305742e-04,2.5902876314e-05,2.8205093850e+01,1,0,2.5902876314e-05,2.8205093850e+01,1,0
5.9492307692e-01,1.4851100861e+00,7.9698784397e-04,2.6001035779e-05,3.0652157504e+01,1,0,2.6001035779e-05,3.0652157504e+01,1,0
5.9492307692e-01,1.5762057853e+00,8.5003285816e-04,2.6123945427e-05,3.2538456358e+01,1,0,2.6123945427e-05,3.2538456358e+01,1,0
5.9492307692e-01,1.6728892362e+00,8.8516974789e-04,2.6285902834e-05,3.3674694511e+01,1,0,2.6285902834e-05,3.3674694511e+01,1,0
5.9492307692e-01,1.7755031880e+00,9.3168895749e-04,2.6439241233e-05,3.5238868971e+01,1,0,2.6439241233e-05,3.5238868971e+01,1,0
5.9492307692e-01,1.8844114137e+00,9.9475901706e-04,2.6662641654e-05,3.7309094499e+01,1,0,2.6662641654e-05,3.7309094499e+01,1,0
5.9492307692e-01,2.0000000000e+00,1.0435583732e-03,2.6944042175e-05,3.8730579710e+01,1,0,2.6944042175e-05,3.8730579710e+01,1,0
5.9746153846e-01,1.0000000000e-02,9.7453743511e-06,2.9960637675e-06,3.2527259456e+00,1,0,2.9960637675e-06,3.2527259456e+00,1,0
5.9746153846e-01,1.0613393580e-02,1.0346873376e-05,3.1850957080e-06,3.2485282467e+00,1,0,3.1850957080e-06,3.2485282467e+00,1,0
5.9746153846e-01,1.1264412328e-02,1.0985497817e-05,3.3853683116e-06,3.2449933968e+00,1,0,3.3853683116e-06,3.2449933968e+00,1,0
5.9746153846e-01,1.1955364149e-02,1.1663539109e-05,3.6190877518e-06,3.2227842786e+00,1,0,3.6190877518e-06,3.2227842786e+00,1,0
5.9746153846e-01,1.2688698510e-02,1.2383430121e-05,3.9094754337e-06,3.1675426361e+00,1,0,3.9094754337e-06,3.1675426361e+00,1,0
5.9746153846e-01,1.3467015131e-02,1.3147753878e-05,4.2508892630e-06,3.0929419857e+00,1,0,4.2508892630e-06,3.0929419857e+00,1,0
5.9746153846e-01,1.4293073193e-02,1.3959252837e-05,4.6260305447e-06,3.0175444589e+00,1,0,4.6260305447e-06,3.0175444589e+00,1,0
5.9746153846e-01,1.5169801127e-02,1.4820838720e-05,5.0505954130e-06,2.9344735636e+00,1,0,5.0505954130e-06,2.9344735636e+00,1,0
5.9746153846e-01,1.6100306989e-02,1.5735602967e-05,5.5800532441e-06,2.8199736238e+00,1,0,5.5800532441e-06,2.8199736238e+00,1,0
5.9746153846e-01,1.7087889483e-02,1.6706827827e-05,6.1672289976e-06,2.7089682958e+00,1,0,6.1672289976e-06,2.7089682958e+00,1,0
5.9746153846e-01,1.8136049653e-02,1.7737998133e-05,6.8267231997e-06,2.5983180530e+00,1,0,6.8267231997e-06,2.5983180530e+00,1,0
5.9746153846e-01,1.9248503296e-02,1.8972291829e-05,7.5626452038e-06,2.5086846358e+00,1,0,7.5626452038e-06,2.5086846358e+00,1,0
5.9746153846e-01,2.0429194130e-02,2.0292473511e-05,8.3932893357e-06,2.4177021308e+00,1,0,8.3932893357e-06,2.4177021308e+00,1,0
5.9746153846e-01,2.1682307783e-02,2.1464052031e-05,9.3513669461e-06,2.2952849733e+00,1,0,9.3513669461e-06,2.2952849733e+00,1,0
5.9746153846e-01,2.3012286622e-02,2.2829948000e-05,1.0442066675e-05,2.1863438254e+00,1,0,1.0442066675e-05,2.1863438254e+00,1,0
5.9746153846e-01,2.4423845509e-02,2.4282764733e-05,1.1655869538e-05,2.0833078694e+00,1,0,1.1655869538e-05,2.0833078694e+00,1,0
5.9746153846e-01,2.5921988513e-02,2.5828033558e-05,1.3086398582e-05,1.9736548139e+00,1,0,1.3086398582e-05,1.9736548139e+00,1,0
5.9746153846e-01,2.7512026646e-02,2.7471637798e-05,1.4713847112e-05,1.8670601638e+00,1,0,1.4713847112e-05,1.8670601638e+00,1,0
5.9746153846e-01,2.9199596698e-02,2.9219835169e-05,1.6545403086e-05,1.7660394865e+00,1,0,1.6545403086e-05,1.7660394865e+00,1,0
5.9746153846e-01,3.0990681213e-02,3.1079281606e-05,1.8630570176e-05,1.6681873562e+00,1,0,1.8630570176e-05,1.6681873562e+00,1,0
5.9746153846e-01,3.2891629703e-02,3.3057056604e-05,2.1061564023e-05,1.5695442450e+00,1,0,2.1061564023e-05,1.5695442450e+00,1,0
5.9746153846e-01,3.4909181152e-02,3.5160690172e-05,2.3929709159e-05,1.4693321151e+00,1,0,2.3929709159e-05,1.4693321151e+00,1,0
5.9746153846e-01,3.7050487912e-02,3.7398191503e-05,2.7265802276e-05,1.3716152976e+00,1,0,2.2857168286e-05,1.6361690580e+00,1,0
5.9746153846e-01,3.9323141054e-02,3.9778079464e-05,3.0876885962e-05,1.2882801560e+00,1,0,1.9381530661e-05,2.0523703808e+00,1,0
5.9746153846e-01,4.1735197281e-02,4.2309415035e-05,3.4946705798e-05,1.2106839277e+00,1,0,1.7595984896e-05,2.4044925751e+00,1,0
5.9746153846e-01,4.4295207488e-02,4.5258368039e-05,3.6094101150e-05,1.2538992965e+00,1,0,1.5553711966e-05,2.9098113775e+00,1,0
5.9746153846e-01,4.7012247078e-02,4.8412862147e-05,3.5922876085e-05,1.3476889220e+00,1,0,1.4275334489e-05,3.3913644674e+00,1,0
5.9746153846e-01,4.9895948132e-02,5.1262802250e-05,3.5921316748e-05,1.4270858335e+00,1,0,1.3470004558e-05,3.8057004384e+00,1,0
5.9746153846e-01,5.2956533557e-02,5.4280510964e-05,3.7636277889e-05,1.4422390844e+00,1,0,1.2891421788e-05,4.2105914969e+00,1,0
5.9746153846e-01,5.6204853327e-02,5.8078901353e-05,3.9045954464e-05,1.4874499074e+00,1,0,1.2583490572e-05,4.6154841551e+00,1,0
5.9746153846e-01,5.9652422947e-02,6.2143091921e-05,4.0464816177e-05,1.5357314772e+00,1,0,1.2586083989e-05,4.9374445599e+00,1,0
5.9746153846e-01,6.3311464273e-02,6.5794566435e-05,4.1936681905e-05,1.5689025322e+00,1,0,1.2773267413e-05,5.1509581931e+00,1,0
5.9746153846e-01,6.7194948846e-02,7.0048804544e-05,4.3769426798e-05,1.6004048869e+00,1,0,1.3109561304e-05,5.3433370438e+00,1,0
5.9746153846e-01,7.1316643869e-02,7.4578119197e-05,1.2297614976e-05,6.0644376442e+00,1,0,1.2297614976e-05,6.0644376442e+00,1,0
5.9746153846e-01,7.5691161018e-02,7.9400296681e-05,1.1782761299e-05,6.7386832904e+00,1,0,1.1782761299e-05,6.7386832904e+00,1,0
5.9746153846e-01,8.0334008241e-02,8.4534273335e-05,1.1277795727e-05,7.4956379229e+00,1,0,1.1277795727e-05,7.4956379229e+00,1,0
5.9746153846e-01,8.5261644732e-02,9.0000209912e-05,1.1325248937e-05,7.9468637211e+00,1,0,1.1325248937e-05,7.9468637211e+00,1,0
